id_equipo,equipo,id_partido,fecha,enfrentamiento,resultado,puntos,tiros_campo_convertidos,tiros_campo_intentados,porcentaje_tiros_campo,triples_convertidos,triples_intentados,porcentaje_triples,libres_convertidos,libres_intentados,porcentaje_libres,asistencias,rebotes,perdidas,mas_menos
1610612744,Golden State Warriors,21800548,2018-12-31,GSW @ PHX,W,132,46,84,0.548,14,28,0.5,26,32,0.813,31,44,15.0,23.0
1610612744,Golden State Warriors,21800565,2019-01-03,GSW vs. HOU,L,134,53,102,0.52,14,37,0.378,14,15,0.933,33,47,15.0,-1.0
1610612744,Golden State Warriors,21800583,2019-01-05,GSW @ SAC,W,127,47,93,0.505,21,47,0.447,12,14,0.857,29,47,14.0,4.0
1610612744,Golden State Warriors,21800605,2019-01-08,GSW vs. NYK,W,122,49,96,0.51,14,45,0.311,10,12,0.833,36,49,16.0,27.0
1610612744,Golden State Warriors,21800629,2019-01-11,GSW vs. CHI,W,146,53,92,0.576,18,39,0.462,22,26,0.846,38,49,12.0,37.0
1610612744,Golden State Warriors,21800642,2019-01-13,GSW @ DAL,W,119,45,99,0.455,19,45,0.422,10,12,0.833,26,49,10.0,5.0
1610612744,Golden State Warriors,21800655,2019-01-15,GSW @ DEN,W,142,57,95,0.6,21,39,0.538,7,10,0.7,38,50,10.0,31.0
1610612744,Golden State Warriors,21800663,2019-01-16,GSW vs. NOP,W,147,49,102,0.48,24,49,0.49,25,31,0.806,33,57,10.0,7.0
1610612744,Golden State Warriors,21800676,2019-01-18,GSW @ LAC,W,112,42,86,0.488,9,37,0.243,19,27,0.704,31,43,10.0,18.0
1610612744,Golden State Warriors,21800701,2019-01-21,GSW @ LAL,W,130,50,98,0.51,16,37,0.432,14,19,0.737,41,50,12.0,19.0
1610612744,Golden State Warriors,21800716,2019-01-24,GSW @ WAS,W,126,50,88,0.568,7,20,0.35,19,21,0.905,34,50,15.0,8.0
1610612744,Golden State Warriors,21800732,2019-01-26,GSW @ BOS,W,115,37,83,0.446,12,33,0.364,29,34,0.853,25,53,15.0,4.0
1610612744,Golden State Warriors,21800745,2019-01-28,GSW @ IND,W,132,53,98,0.541,13,31,0.419,13,16,0.813,39,48,14.0,32.0
1610612744,Golden State Warriors,21800768,2019-01-31,GSW vs. PHI,L,104,41,88,0.466,11,38,0.289,11,16,0.688,30,37,15.0,-9.0
1610612744,Golden State Warriors,21800782,2019-02-02,GSW vs. LAL,W,115,43,91,0.473,11,34,0.324,18,19,0.947,31,44,10.0,14.0
1610612744,Golden State Warriors,21800810,2019-02-06,GSW vs. SAS,W,141,55,95,0.579,16,34,0.471,15,21,0.714,42,52,12.0,39.0
1610612744,Golden State Warriors,21800822,2019-02-08,GSW @ PHX,W,117,41,81,0.506,10,29,0.345,25,35,0.714,30,49,18.0,10.0
1610612744,Golden State Warriors,21800838,2019-02-10,GSW vs. MIA,W,120,44,82,0.537,13,36,0.361,19,26,0.731,28,36,12.0,2.0
1610612744,Golden State Warriors,21800852,2019-02-12,GSW vs. UTA,W,115,44,89,0.494,13,41,0.317,14,21,0.667,29,40,7.0,7.0
1610612744,Golden State Warriors,21800862,2019-02-13,GSW @ POR,L,107,39,97,0.402,13,38,0.342,16,18,0.889,26,49,9.0,-22.0
1610612744,Golden State Warriors,21800871,2019-02-21,GSW vs. SAC,W,125,43,94,0.457,19,46,0.413,20,24,0.833,32,49,15.0,2.0
1610612744,Golden State Warriors,21800892,2019-02-23,GSW vs. HOU,L,112,42,90,0.467,14,36,0.389,14,20,0.7,26,45,18.0,-6.0
1610612744,Golden State Warriors,21800897,2019-02-25,GSW @ CHA,W,121,48,95,0.505,14,41,0.341,11,13,0.846,35,49,15.0,11.0
1610612744,Golden State Warriors,21800915,2019-02-27,GSW @ MIA,L,125,44,89,0.494,17,48,0.354,20,28,0.714,21,37,10.0,-1.0
1610612744,Golden State Warriors,21800923,2019-02-28,GSW @ ORL,L,96,39,97,0.402,9,40,0.225,9,10,0.9,16,47,12.0,-7.0
1610612744,Golden State Warriors,21800938,2019-03-02,GSW @ PHI,W,120,41,81,0.506,14,33,0.424,24,34,0.706,23,39,14.0,3.0
1610612744,Golden State Warriors,21800964,2019-03-05,GSW vs. BOS,L,95,34,85,0.4,8,35,0.229,19,23,0.826,26,45,22.0,-33.0
1610612744,Golden State Warriors,21800984,2019-03-08,GSW vs. DEN,W,122,45,84,0.536,18,35,0.514,14,21,0.667,32,43,17.0,17.0
1610612744,Golden State Warriors,21801000,2019-03-10,GSW vs. PHX,L,111,42,95,0.442,10,43,0.233,17,22,0.773,34,49,17.0,-4.0
1610612744,Golden State Warriors,21801018,2019-03-13,GSW @ HOU,W,106,42,85,0.494,12,32,0.375,10,10,1.0,28,44,15.0,2.0
1610612744,Golden State Warriors,21801038,2019-03-16,GSW @ OKC,W,110,39,83,0.47,15,35,0.429,17,22,0.773,25,53,17.0,22.0
1610612744,Golden State Warriors,21801055,2019-03-18,GSW @ SAS,L,105,41,88,0.466,13,39,0.333,10,12,0.833,27,43,13.0,-6.0
1610612744,Golden State Warriors,21801062,2019-03-19,GSW @ MIN,W,117,44,91,0.484,19,42,0.452,10,14,0.714,39,46,13.0,10.0
1610612744,Golden State Warriors,21801079,2019-03-21,GSW vs. IND,W,112,44,89,0.494,13,36,0.361,11,16,0.688,32,50,16.0,23.0
1610612744,Golden State Warriors,21801092,2019-03-23,GSW vs. DAL,L,91,36,90,0.4,4,30,0.133,15,21,0.714,22,36,10.0,-35.0
1610612744,Golden State Warriors,21801101,2019-03-24,GSW vs. DET,W,121,46,74,0.622,13,25,0.52,16,19,0.842,31,37,16.0,7.0
1610612744,Golden State Warriors,21801118,2019-03-27,GSW @ MEM,W,118,45,84,0.536,15,31,0.484,13,15,0.867,30,46,14.0,15.0
1610612744,Golden State Warriors,21801132,2019-03-29,GSW @ MIN,L,130,46,98,0.469,18,40,0.45,20,28,0.714,27,45,15.0,-1.0
1610612744,Golden State Warriors,21801150,2019-03-31,GSW vs. CHA,W,137,53,88,0.602,21,33,0.636,10,12,0.833,41,50,15.0,47.0
1610612744,Golden State Warriors,21801164,2019-04-02,GSW vs. DEN,W,116,50,92,0.543,13,34,0.382,3,8,0.375,36,55,24.0,14.0
1610612744,Golden State Warriors,21801179,2019-04-04,GSW @ LAL,W,108,43,98,0.439,18,46,0.391,4,5,0.8,30,51,15.0,18.0
1610612744,Golden State Warriors,21801191,2019-04-05,GSW vs. CLE,W,120,46,87,0.529,20,37,0.541,8,8,1.0,29,38,13.0,6.0
1610612744,Golden State Warriors,21801205,2019-04-07,GSW vs. LAC,W,131,53,97,0.546,12,37,0.324,13,15,0.867,34,48,11.0,27.0
1610612744,Golden State Warriors,21801215,2019-04-09,GSW @ NOP,W,112,43,89,0.483,12,30,0.4,14,21,0.667,25,58,15.0,9.0
1610612744,Golden State Warriors,21801225,2019-04-10,GSW @ MEM,L,117,46,92,0.5,13,30,0.433,12,14,0.857,32,39,14.0,-15.0
1610612744,Golden State Warriors,21900016,2019-10-24,GSW vs. LAC,L,122,39,99,0.394,15,42,0.357,29,30,0.967,27,42,13.0,-19.0
1610612744,Golden State Warriors,21900036,2019-10-27,GSW @ OKC,L,92,30,92,0.326,5,33,0.152,27,31,0.871,17,39,15.0,-28.0
1610612744,Golden State Warriors,21900047,2019-10-28,GSW @ NOP,W,134,51,104,0.49,14,35,0.4,18,24,0.75,37,61,18.0,11.0
1610612744,Golden State Warriors,21900065,2019-10-30,GSW vs. PHX,L,110,36,82,0.439,8,28,0.286,30,36,0.833,24,43,18.0,-11.0
1610612744,Golden State Warriors,21900076,2019-11-01,GSW vs. SAS,L,110,39,84,0.464,13,28,0.464,19,21,0.905,25,39,11.0,-17.0
1610612744,Golden State Warriors,21900083,2019-11-02,GSW vs. CHA,L,87,34,77,0.442,9,28,0.321,10,13,0.769,23,40,18.0,-6.0
1610612744,Golden State Warriors,21900096,2019-11-04,GSW vs. POR,W,127,42,86,0.488,10,26,0.385,33,36,0.917,28,47,10.0,9.0
1610612744,Golden State Warriors,21900107,2019-11-06,GSW @ HOU,L,112,38,96,0.396,13,33,0.394,23,28,0.821,22,51,11.0,-17.0
1610612744,Golden State Warriors,21900120,2019-11-08,GSW @ MIN,L,119,43,103,0.417,10,35,0.286,23,24,0.958,18,49,20.0,-6.0
1610612744,Golden State Warriors,21900131,2019-11-09,GSW @ OKC,L,108,42,85,0.494,7,22,0.318,17,17,1.0,22,34,15.0,-6.0
1610612744,Golden State Warriors,21900144,2019-11-11,GSW vs. UTA,L,108,45,94,0.479,10,31,0.323,8,14,0.571,23,44,10.0,-14.0
1610612744,Golden State Warriors,21900159,2019-11-13,GSW @ LAL,L,94,36,89,0.404,9,35,0.257,13,17,0.765,29,33,17.0,-26.0
1610612744,Golden State Warriors,21900173,2019-11-15,GSW vs. BOS,L,100,34,82,0.415,5,28,0.179,27,34,0.794,17,55,20.0,-5.0
1610612744,Golden State Warriors,21900187,2019-11-17,GSW @ NOP,L,100,37,91,0.407,7,25,0.28,19,23,0.826,23,43,12.0,-8.0
1610612744,Golden State Warriors,21900198,2019-11-19,GSW @ MEM,W,114,43,90,0.478,9,29,0.31,19,22,0.864,33,51,15.0,19.0
1610612744,Golden State Warriors,21900208,2019-11-20,GSW @ DAL,L,94,35,90,0.389,8,27,0.296,16,25,0.64,18,34,10.0,-48.0
1610612744,Golden State Warriors,21900223,2019-11-22,GSW @ UTA,L,109,43,94,0.457,12,28,0.429,11,12,0.917,28,37,9.0,-4.0
1610612744,Golden State Warriors,21900250,2019-11-25,GSW vs. OKC,L,97,37,89,0.416,9,20,0.45,14,16,0.875,27,41,13.0,-3.0
1610612744,Golden State Warriors,21900266,2019-11-27,GSW vs. CHI,W,104,37,81,0.457,11,29,0.379,19,26,0.731,31,54,21.0,14.0
1610612744,Golden State Warriors,21900273,2019-11-29,GSW @ MIA,L,105,30,77,0.39,10,28,0.357,35,40,0.875,19,31,9.0,-17.0
1610612744,Golden State Warriors,21900290,2019-12-01,GSW @ ORL,L,96,36,91,0.396,6,23,0.261,18,23,0.783,21,46,12.0,-4.0
1610612744,Golden State Warriors,21900295,2019-12-02,GSW @ ATL,L,79,33,83,0.398,3,17,0.176,10,12,0.833,17,46,25.0,-25.0
1610612744,Golden State Warriors,21900306,2019-12-04,GSW @ CHA,L,91,36,78,0.462,9,23,0.391,10,15,0.667,18,37,16.0,-15.0
1610612744,Golden State Warriors,21900325,2019-12-06,GSW @ CHI,W,100,38,71,0.535,9,24,0.375,15,22,0.682,24,39,20.0,2.0
1610612744,Golden State Warriors,21900351,2019-12-09,GSW vs. MEM,L,102,35,93,0.376,11,27,0.407,21,25,0.84,23,46,16.0,-8.0
1610612744,Golden State Warriors,21900366,2019-12-11,GSW vs. NYK,L,122,45,104,0.433,10,37,0.27,22,30,0.733,27,46,8.0,-2.0
1610612744,Golden State Warriors,21900379,2019-12-13,GSW @ UTA,L,106,41,91,0.451,9,29,0.31,15,22,0.682,19,48,12.0,-8.0
1610612744,Golden State Warriors,21900393,2019-12-15,GSW vs. SAC,L,79,30,76,0.395,6,25,0.24,13,18,0.722,24,25,21.0,-21.0
1610612744,Golden State Warriors,21900415,2019-12-18,GSW @ POR,L,112,41,103,0.398,16,38,0.421,14,23,0.609,24,50,8.0,-10.0
1610612744,Golden State Warriors,21900429,2019-12-20,GSW vs. NOP,W,106,36,83,0.434,10,33,0.303,24,25,0.96,25,47,18.0,4.0
1610612744,Golden State Warriors,21900454,2019-12-23,GSW vs. MIN,W,113,38,87,0.437,12,30,0.4,25,30,0.833,27,55,20.0,9.0
1610612744,Golden State Warriors,21900457,2019-12-25,GSW vs. HOU,W,116,41,87,0.471,9,28,0.321,25,28,0.893,27,54,16.0,12.0
1610612744,Golden State Warriors,21900471,2019-12-27,GSW vs. PHX,W,105,38,92,0.413,9,27,0.333,20,25,0.8,22,41,11.0,9.0
1610612744,Golden State Warriors,21900482,2019-12-28,GSW vs. DAL,L,121,45,93,0.484,18,39,0.462,13,17,0.765,28,42,13.0,-20.0
1610612744,Golden State Warriors,21900502,2019-12-31,GSW @ SAS,L,113,44,96,0.458,12,27,0.444,13,18,0.722,31,44,9.0,-4.0
1610612744,Golden State Warriors,21900512,2020-01-02,GSW @ MIN,L,84,33,77,0.429,3,20,0.15,15,21,0.714,20,43,17.0,-15.0
1610612744,Golden State Warriors,21900532,2020-01-04,GSW vs. DET,L,104,33,82,0.402,11,21,0.524,27,32,0.844,26,42,14.0,-7.0
1610612744,Golden State Warriors,21900547,2020-01-06,GSW @ SAC,L,98,34,86,0.395,5,26,0.192,25,32,0.781,19,44,19.0,-13.0
1610612744,Golden State Warriors,21900562,2020-01-08,GSW vs. MIL,L,98,33,87,0.379,15,38,0.395,17,20,0.85,29,52,19.0,-9.0
1610612744,Golden State Warriors,21900576,2020-01-10,GSW @ LAC,L,100,37,96,0.385,8,39,0.205,18,25,0.72,28,46,10.0,-9.0
1610612744,Golden State Warriors,21900588,2020-01-12,GSW @ MEM,L,102,35,92,0.38,17,34,0.5,15,21,0.714,23,47,22.0,-20.0
1610612744,Golden State Warriors,21900602,2020-01-14,GSW vs. DAL,L,97,39,87,0.448,9,32,0.281,10,13,0.769,27,36,14.0,-27.0
1610612744,Golden State Warriors,21900617,2020-01-16,GSW vs. DEN,L,131,42,95,0.442,20,45,0.444,27,31,0.871,36,42,19.0,-3.0
1610612744,Golden State Warriors,21900634,2020-01-18,GSW vs. ORL,W,109,43,94,0.457,12,40,0.3,11,11,1.0,25,44,11.0,14.0
1610612744,Golden State Warriors,21900652,2020-01-20,GSW @ POR,L,124,48,116,0.414,9,36,0.25,19,22,0.864,30,60,9.0,-5.0
1610612744,Golden State Warriors,21900665,2020-01-22,GSW vs. UTA,L,96,35,88,0.398,6,23,0.261,20,24,0.833,20,37,8.0,-33.0
1610612744,Golden State Warriors,21900679,2020-01-24,GSW vs. IND,L,118,40,82,0.488,19,39,0.487,19,23,0.826,31,38,20.0,-11.0
1610612744,Golden State Warriors,21900702,2020-01-28,GSW @ PHI,L,104,37,87,0.425,15,40,0.375,15,21,0.714,29,40,14.0,-11.0
1610612744,Golden State Warriors,21900717,2020-01-30,GSW @ BOS,L,104,33,77,0.429,12,39,0.308,26,30,0.867,24,30,17.0,-15.0
1610612744,Golden State Warriors,21900730,2020-02-01,GSW @ CLE,W,131,48,90,0.533,18,35,0.514,17,19,0.895,39,44,11.0,19.0
1610612744,Golden State Warriors,21900744,2020-02-03,GSW @ WAS,W,125,43,87,0.494,15,30,0.5,24,31,0.774,31,44,14.0,8.0
1610612744,Golden State Warriors,21900757,2020-02-05,GSW @ BKN,L,88,35,96,0.365,5,39,0.128,13,18,0.722,20,34,7.0,-41.0
1610612744,Golden State Warriors,21900783,2020-02-08,GSW vs. LAL,L,120,46,89,0.517,13,32,0.406,15,23,0.652,31,33,18.0,-5.0
1610612744,Golden State Warriors,21900800,2020-02-10,GSW vs. MIA,L,101,30,77,0.39,11,34,0.324,30,34,0.882,23,40,16.0,-12.0
1610612744,Golden State Warriors,21900815,2020-02-12,GSW @ PHX,L,106,39,77,0.506,11,31,0.355,17,19,0.895,27,38,22.0,-6.0
1610612744,Golden State Warriors,21900825,2020-02-20,GSW vs. HOU,L,105,44,89,0.494,7,33,0.212,10,12,0.833,26,40,23.0,-30.0
1610612744,Golden State Warriors,21900847,2020-02-23,GSW vs. NOP,L,101,40,92,0.435,11,35,0.314,10,15,0.667,28,48,15.0,-14.0
1610612744,Golden State Warriors,21900863,2020-02-25,GSW vs. SAC,L,94,35,79,0.443,4,28,0.143,20,24,0.833,21,34,17.0,-18.0
1610612744,Golden State Warriors,21900876,2020-02-27,GSW vs. LAL,L,86,34,80,0.425,9,32,0.281,9,10,0.9,27,37,27.0,-30.0
1610612744,Golden State Warriors,21900894,2020-02-29,GSW @ PHX,W,115,41,87,0.471,9,30,0.3,24,32,0.75,30,49,10.0,16.0
1610612744,Golden State Warriors,21900901,2020-03-01,GSW vs. WAS,L,110,42,89,0.472,9,28,0.321,17,24,0.708,25,52,22.0,-14.0
1610612744,Golden State Warriors,21900913,2020-03-03,GSW @ DEN,W,116,42,82,0.512,18,41,0.439,14,22,0.636,31,35,11.0,16.0
1610612744,Golden State Warriors,21900929,2020-03-05,GSW vs. TOR,L,113,40,98,0.408,14,52,0.269,19,25,0.76,34,52,16.0,-8.0
1610612744,Golden State Warriors,21900944,2020-03-07,GSW vs. PHI,W,118,44,80,0.55,9,25,0.36,21,28,0.75,30,35,7.0,4.0
1610612744,Golden State Warriors,21900967,2020-03-10,GSW vs. LAC,L,107,37,79,0.468,11,38,0.289,22,27,0.815,25,35,10.0,-24.0
1610612744,Golden State Warriors,22000001,2020-12-22,GSW @ BKN,L,99,37,99,0.374,10,33,0.303,15,23,0.652,26,47,18.0,-26.0
1610612744,Golden State Warriors,22000006,2020-12-25,GSW @ MIL,L,99,34,99,0.343,10,45,0.222,21,25,0.84,14,43,11.0,-39.0
1610612744,Golden State Warriors,22000038,2020-12-27,GSW @ CHI,W,129,42,104,0.404,18,47,0.383,27,30,0.9,25,41,12.0,1.0
1610612744,Golden State Warriors,22000047,2020-12-29,GSW @ DET,W,116,38,76,0.5,14,33,0.424,26,36,0.722,21,40,19.0,10.0
1610612744,Golden State Warriors,22000078,2021-01-01,GSW vs. POR,L,98,31,79,0.392,7,35,0.2,29,33,0.879,19,44,15.0,-25.0
1610612744,Golden State Warriors,22000092,2021-01-03,GSW vs. POR,W,137,49,88,0.557,13,34,0.382,26,34,0.765,23,53,15.0,15.0
1610612744,Golden State Warriors,22000101,2021-01-04,GSW vs. SAC,W,137,51,97,0.526,23,43,0.535,12,14,0.857,41,48,11.0,31.0
1610612744,Golden State Warriors,22000116,2021-01-06,GSW vs. LAC,L,101,39,86,0.453,8,30,0.267,15,19,0.789,25,35,13.0,-7.0
1610612744,Golden State Warriors,22000130,2021-01-08,GSW vs. LAC,W,115,40,82,0.488,20,41,0.488,15,18,0.833,25,38,16.0,10.0
1610612744,Golden State Warriors,22000148,2021-01-10,GSW vs. TOR,W,106,38,93,0.409,13,46,0.283,17,19,0.895,30,51,15.0,1.0
1610612744,Golden State Warriors,22000163,2021-01-12,GSW vs. IND,L,95,34,89,0.382,13,38,0.342,14,22,0.636,25,46,16.0,-9.0
1610612744,Golden State Warriors,22000177,2021-01-14,GSW @ DEN,L,104,38,81,0.469,11,29,0.379,17,24,0.708,29,43,19.0,-10.0
1610612744,Golden State Warriors,22000212,2021-01-18,GSW @ LAL,W,115,44,87,0.506,12,37,0.324,15,20,0.75,31,32,13.0,2.0
1610612744,Golden State Warriors,22000223,2021-01-20,GSW vs. SAS,W,121,46,91,0.505,15,38,0.395,14,20,0.7,31,54,15.0,22.0
1610612744,Golden State Warriors,22000228,2021-01-21,GSW vs. NYK,L,104,33,86,0.384,9,38,0.237,29,39,0.744,27,46,10.0,-15.0
1610612744,Golden State Warriors,22000242,2021-01-23,GSW @ UTA,L,108,42,93,0.452,14,39,0.359,10,15,0.667,30,35,11.0,-19.0
1610612744,Golden State Warriors,22000266,2021-01-25,GSW vs. MIN,W,130,44,89,0.494,14,30,0.467,28,37,0.757,21,46,15.0,22.0
1610612744,Golden State Warriors,22000283,2021-01-27,GSW vs. MIN,W,123,45,85,0.529,15,34,0.441,18,23,0.783,32,46,21.0,12.0
1610612744,Golden State Warriors,22000286,2021-01-28,GSW @ PHX,L,93,38,99,0.384,11,38,0.289,6,8,0.75,21,48,13.0,-21.0
1610612744,Golden State Warriors,22000305,2021-01-30,GSW vs. DET,W,118,47,89,0.528,17,36,0.472,7,10,0.7,34,47,14.0,27.0
1610612744,Golden State Warriors,22000326,2021-02-02,GSW vs. BOS,L,107,38,83,0.458,15,37,0.405,16,23,0.696,30,36,11.0,-4.0
1610612744,Golden State Warriors,22000339,2021-02-04,GSW @ DAL,W,147,51,89,0.573,22,43,0.512,23,27,0.852,37,45,10.0,31.0
1610612744,Golden State Warriors,22000360,2021-02-06,GSW @ DAL,L,132,46,86,0.535,20,45,0.444,20,23,0.87,27,40,16.0,-2.0
1610612744,Golden State Warriors,22000371,2021-02-08,GSW @ SAS,L,100,38,86,0.442,13,37,0.351,11,15,0.733,29,49,20.0,-5.0
1610612744,Golden State Warriors,22000378,2021-02-09,GSW @ SAS,W,114,42,91,0.462,17,40,0.425,13,19,0.684,26,50,11.0,23.0
1610612744,Golden State Warriors,22000393,2021-02-11,GSW vs. ORL,W,111,41,88,0.466,20,50,0.4,9,12,0.75,29,46,17.0,6.0
1610612744,Golden State Warriors,22000409,2021-02-13,GSW vs. BKN,L,117,44,90,0.489,9,34,0.265,20,25,0.8,25,37,13.0,-17.0
1610612744,Golden State Warriors,22000424,2021-02-15,GSW vs. CLE,W,129,46,88,0.523,17,37,0.459,20,21,0.952,34,39,14.0,31.0
1610612744,Golden State Warriors,22000443,2021-02-17,GSW vs. MIA,W,120,43,95,0.453,18,52,0.346,16,21,0.762,32,46,16.0,8.0
1610612744,Golden State Warriors,22000449,2021-02-19,GSW @ ORL,L,120,46,97,0.474,19,42,0.452,9,15,0.6,37,45,13.0,-4.0
1610612744,Golden State Warriors,22000459,2021-02-20,GSW @ CHA,L,100,37,85,0.435,13,39,0.333,13,17,0.765,23,39,14.0,-2.0
1610612744,Golden State Warriors,22000483,2021-02-23,GSW @ NYK,W,114,40,89,0.449,13,38,0.342,21,24,0.875,30,41,10.0,8.0
1610612744,Golden State Warriors,22000489,2021-02-24,GSW @ IND,W,111,39,83,0.47,5,26,0.192,28,31,0.903,27,41,18.0,4.0
1610612744,Golden State Warriors,22000511,2021-02-26,GSW vs. CHA,W,130,48,79,0.608,11,24,0.458,23,25,0.92,38,37,25.0,9.0
1610612744,Golden State Warriors,22000527,2021-02-28,GSW @ LAL,L,91,35,86,0.407,8,34,0.235,13,19,0.684,26,35,20.0,-26.0
1610612744,Golden State Warriors,22000550,2021-03-03,GSW @ POR,L,106,41,97,0.423,15,42,0.357,9,14,0.643,27,54,11.0,-2.0
1610612744,Golden State Warriors,22000185,2021-03-04,GSW @ PHX,L,98,38,88,0.432,12,35,0.343,10,16,0.625,22,40,17.0,-22.0
1610612744,Golden State Warriors,22000576,2021-03-11,GSW @ LAC,L,104,38,88,0.432,9,36,0.25,19,27,0.704,20,44,16.0,-26.0
1610612744,Golden State Warriors,22000594,2021-03-14,GSW vs. UTA,W,131,50,89,0.562,16,31,0.516,15,18,0.833,33,40,14.0,12.0
1610612744,Golden State Warriors,22000608,2021-03-15,GSW vs. LAL,L,97,34,79,0.43,13,37,0.351,16,24,0.667,24,30,22.0,-31.0
1610612744,Golden State Warriors,22000622,2021-03-17,GSW @ HOU,W,108,41,90,0.456,16,45,0.356,10,12,0.833,32,48,13.0,14.0
1610612744,Golden State Warriors,22000636,2021-03-19,GSW @ MEM,W,116,44,91,0.484,15,41,0.366,13,18,0.722,31,43,13.0,13.0
1610612744,Golden State Warriors,22000642,2021-03-20,GSW @ MEM,L,103,31,90,0.344,13,41,0.317,28,34,0.824,23,46,12.0,-8.0
1610612744,Golden State Warriors,22000665,2021-03-23,GSW vs. PHI,L,98,36,83,0.434,8,25,0.32,18,26,0.692,22,38,13.0,-10.0
1610612744,Golden State Warriors,22000682,2021-03-25,GSW @ SAC,L,119,45,88,0.511,17,32,0.531,12,12,1.0,24,38,12.0,-22.0
1610612744,Golden State Warriors,22000692,2021-03-26,GSW vs. ATL,L,108,39,79,0.494,12,28,0.429,18,26,0.692,29,33,13.0,-16.0
1610612744,Golden State Warriors,22000716,2021-03-29,GSW vs. CHI,W,116,46,92,0.5,16,38,0.421,8,9,0.889,28,39,15.0,14.0
1610612744,Golden State Warriors,22000733,2021-04-01,GSW @ MIA,L,109,36,82,0.439,15,37,0.405,22,25,0.88,23,46,20.0,-7.0
1610612744,Golden State Warriors,22000737,2021-04-02,GSW @ TOR,L,77,26,79,0.329,11,34,0.324,14,18,0.778,19,38,21.0,-53.0
1610612744,Golden State Warriors,22000759,2021-04-04,GSW @ ATL,L,111,43,92,0.467,10,40,0.25,15,21,0.714,25,45,16.0,-6.0
1610612744,Golden State Warriors,22000774,2021-04-06,GSW vs. MIL,W,122,46,96,0.479,15,40,0.375,15,17,0.882,28,42,11.0,1.0
1610612744,Golden State Warriors,22000798,2021-04-09,GSW vs. WAS,L,107,41,88,0.466,11,36,0.306,14,21,0.667,27,41,13.0,-3.0
1610612744,Golden State Warriors,22000802,2021-04-10,GSW vs. HOU,W,125,49,91,0.538,14,35,0.4,13,16,0.813,31,45,16.0,16.0
1610612744,Golden State Warriors,22000821,2021-04-12,GSW vs. DEN,W,116,39,81,0.481,18,44,0.409,20,22,0.909,23,36,16.0,9.0
1610612744,Golden State Warriors,22000836,2021-04-14,GSW @ OKC,W,147,52,95,0.547,24,47,0.511,19,23,0.826,39,41,14.0,38.0
1610612744,Golden State Warriors,22000841,2021-04-15,GSW @ CLE,W,119,47,92,0.511,17,46,0.37,8,10,0.8,33,47,16.0,18.0
1610612744,Golden State Warriors,22000858,2021-04-17,GSW @ BOS,L,114,41,80,0.513,17,40,0.425,15,20,0.75,22,40,18.0,-5.0
1610612744,Golden State Warriors,22000870,2021-04-19,GSW @ PHI,W,107,34,76,0.447,14,32,0.438,25,32,0.781,15,45,16.0,11.0
1610612744,Golden State Warriors,22000885,2021-04-21,GSW @ WAS,L,114,40,101,0.396,15,45,0.333,19,21,0.905,22,44,17.0,-4.0
1610612744,Golden State Warriors,22000903,2021-04-23,GSW vs. DEN,W,118,45,84,0.536,15,39,0.385,13,18,0.722,40,52,15.0,21.0
1610612744,Golden State Warriors,22000915,2021-04-25,GSW vs. SAC,W,117,46,95,0.484,14,36,0.389,11,15,0.733,30,53,17.0,4.0
1610612744,Golden State Warriors,22000932,2021-04-27,GSW vs. DAL,L,103,34,84,0.405,16,43,0.372,19,24,0.792,25,43,18.0,-30.0
1610612744,Golden State Warriors,22000946,2021-04-29,GSW @ MIN,L,114,42,85,0.494,15,38,0.395,15,21,0.714,28,34,10.0,-12.0
1610612744,Golden State Warriors,22000958,2021-05-01,GSW @ HOU,W,113,39,84,0.464,18,46,0.391,17,24,0.708,32,50,17.0,26.0
1610612744,Golden State Warriors,22000977,2021-05-03,GSW @ NOP,W,123,47,88,0.534,17,44,0.386,12,14,0.857,31,38,15.0,15.0
1610612744,Golden State Warriors,22000987,2021-05-04,GSW @ NOP,L,103,39,93,0.419,20,53,0.377,5,7,0.714,22,48,18.0,-5.0
1610612744,Golden State Warriors,22001001,2021-05-06,GSW vs. OKC,W,118,42,86,0.488,19,47,0.404,15,18,0.833,36,49,14.0,21.0
1610612744,Golden State Warriors,22001017,2021-05-08,GSW vs. OKC,W,136,47,81,0.58,27,54,0.5,15,18,0.833,31,46,19.0,39.0
1610612744,Golden State Warriors,22001030,2021-05-10,GSW vs. UTA,W,119,41,88,0.466,14,42,0.333,23,25,0.92,26,41,10.0,3.0
1610612744,Golden State Warriors,22001039,2021-05-11,GSW vs. PHX,W,122,47,95,0.495,11,40,0.275,17,20,0.85,33,40,10.0,6.0
1610612744,Golden State Warriors,22001059,2021-05-14,GSW vs. NOP,W,125,42,87,0.483,17,39,0.436,24,30,0.8,29,46,12.0,3.0
1610612744,Golden State Warriors,22001070,2021-05-16,GSW vs. MEM,W,113,41,83,0.494,15,39,0.385,16,18,0.889,26,46,20.0,12.0
1610612744,Golden State Warriors,22100002,2021-10-19,GSW @ LAL,W,121,41,93,0.441,14,39,0.359,25,30,0.833,30,50,17.0,7.0
1610612744,Golden State Warriors,22100016,2021-10-21,GSW vs. LAC,W,115,43,83,0.518,15,31,0.484,14,22,0.636,27,53,21.0,2.0
